//X;Y;Z;Scalar field;C2C absolute distances;Illuminance (PCV)
-2.622299910;-9.472299576;9.463899612;1168.000000;0.701069;0.961864
-2.875900030;-8.859199524;9.553999901;1168.000000;0.876750;0.978814
-2.133599997;-8.454500198;8.058600426;1168.000000;0.191171;0.961864
-1.842599988;-8.309100151;8.300100327;1168.000000;0.557436;0.983051
-2.575900078;-9.292699814;9.355699539;1168.000000;0.524646;0.957627
-1.645499945;-8.901300430;8.467599869;1168.000000;0.489819;0.978814
-1.866999984;-8.685600281;9.254599571;1168.000000;0.664196;0.978814
-2.892199993;-8.532500267;9.074799538;1168.000000;0.559182;0.978814
-2.437099934;-7.944300175;8.205300331;1168.000000;0.484062;0.974576
-3.168900013;-9.598400116;8.471199989;1168.000000;0.738811;0.966102
-2.242799997;-8.543600082;9.023300171;1168.000000;0.283047;0.966102
-2.802500010;-7.321400166;8.119000435;1168.000000;0.757196;0.970339
-2.146899939;-8.656399727;9.145000458;1168.000000;0.398688;0.953390
-2.982599974;-8.213100433;9.381299973;1168.000000;0.777250;0.974576
-2.992500067;-9.302300453;9.522500038;1168.000000;0.930320;0.991525
-2.617599964;-8.625499725;9.694100380;1168.000000;0.920559;0.987288
-2.368000031;-8.960000038;9.686400414;1168.000000;0.755629;0.957627
-1.760900021;-8.568300247;9.123700142;1168.000000;0.685484;0.978814
-2.534600019;-8.480400085;9.539699554;1168.000000;0.777509;0.961864
-3.062000036;-7.367400169;8.593099594;1168.000000;0.863944;0.970339
-2.968199968;-8.060600281;8.967000008;1168.000000;0.396860;0.978814
-2.193900108;-8.500200272;9.927900314;1168.000000;1.146127;0.978814
-2.115299940;-8.121000290;8.983799934;1168.000000;0.638814;0.944915
-2.757499933;-8.481300354;10.101099968;1168.000000;1.364139;0.995763
-2.378900051;-8.182800293;9.759799957;1168.000000;1.076170;0.970339
-3.029999971;-9.088199615;9.344900131;1168.000000;0.802352;0.978814
-2.141499996;-9.135499954;9.799300194;1168.000000;0.851390;0.974576
-2.473700047;-8.408100128;10.016400337;1168.000000;1.244087;0.961864
-2.932899952;-8.859800339;9.059300423;1168.000000;0.499153;0.949153
-2.529200077;-8.300900459;9.571800232;1168.000000;0.870944;0.966102
-3.811000109;-8.057800293;9.120400429;1168.000000;0.994964;0.991525
-2.157900095;-7.402100086;8.365799904;1168.000000;1.003237;0.987288
-2.105200052;-8.530599594;9.670999527;1168.000000;0.912021;0.970339
-4.186399937;-8.219799995;8.210399628;1168.000000;0.625244;0.978814
-3.009700060;-8.422599792;10.048600197;1168.000000;1.418218;0.995763
-2.873699903;-9.099100113;9.522800446;1168.000000;0.826682;0.978814
-2.007499933;-7.731400013;8.159199715;1168.000000;0.664102;0.974576
-2.507100105;-8.156599998;8.089099884;1168.000000;0.297510;0.974576
-1.858700037;-8.596699715;8.145999908;1168.000000;0.483806;0.949153
-2.864399910;-8.937700272;9.199000359;1168.000000;0.560453;0.987288
-2.759900093;-8.180299759;9.265299797;1168.000000;0.676385;0.978814
-3.783299923;-8.758199692;8.744500160;1168.000000;0.347138;0.978814
-2.671099901;-9.090499878;9.490799904;1168.000000;0.668166;0.974576
-2.482300043;-7.550899982;8.647700310;1168.000000;0.785685;0.995763
-1.690799952;-8.569600105;9.022299767;1168.000000;0.709762;0.983051
-2.747999907;-9.567799568;9.618100166;1168.000000;0.921107;0.995763
-2.425499916;-8.516099930;9.378100395;1168.000000;0.597523;0.974576
-3.184799910;-8.696499825;9.081000328;1168.000000;0.723541;0.966102
-2.629199982;-8.809700012;9.814100266;1168.000000;0.983856;0.970339
-1.767400026;-8.997200012;9.179200172;1168.000000;0.564837;0.953390
-3.250499964;-7.726600170;8.948699951;1168.000000;0.687922;0.974576
-2.630300045;-7.594600201;8.793199539;1168.000000;0.706956;0.983051
-2.789400101;-7.620399952;8.726300240;1168.000000;0.620373;0.978814
-2.706500053;-8.356900215;9.587699890;1168.000000;0.909916;0.978814
-2.681799889;-8.283300400;9.145700455;1168.000000;0.587734;0.961864
-4.239600182;-8.093000412;8.674300194;1168.000000;0.797273;0.987288
-2.972500086;-9.712599754;8.476799965;1168.000000;0.689493;0.987288
-2.500600100;-7.922399998;9.252900124;1168.000000;0.820223;0.978814
-1.534000039;-8.574700356;8.021400452;1168.000000;0.646294;0.970339
-2.625900030;-7.986700058;9.276900291;1168.000000;0.764091;0.978814
-4.018599987;-8.608099937;8.773200035;1168.000000;0.432904;0.974576
-3.129400015;-8.038000107;9.422100067;1168.000000;0.862456;0.978814
-1.474499941;-8.614999771;8.947199821;1168.000000;0.896253;0.991525
-1.593400002;-8.855199814;8.361300468;1168.000000;0.458308;0.953390
-1.771499991;-8.975399971;9.291099548;1168.000000;0.619249;0.974576
-3.167200089;-8.931300163;9.110500336;1168.000000;0.718788;0.970339
-2.283999920;-7.533800125;8.414899826;1168.000000;0.910001;0.957627
-2.713000059;-9.641200066;9.409700394;1168.000000;0.807815;0.983051
-2.345499992;-8.565099716;9.512299538;1168.000000;0.713588;0.978814
-3.089200020;-7.376200199;8.779899597;1168.000000;0.877913;0.974576
-1.968500018;-8.257699966;8.809000015;1168.000000;0.577245;0.970339
-2.255599976;-7.468200207;8.487000465;1168.000000;0.987157;0.978814
-2.613800049;-9.299500465;9.120499611;1168.000000;0.411533;0.957627
-1.722900033;-8.487799644;10.034700394;1168.000000;1.369124;0.995763
-3.096400023;-8.645400047;9.056799889;1168.000000;0.643478;0.978814
-2.974499941;-8.056400299;9.204600334;1168.000000;0.622074;0.974576
-3.198100090;-7.413400173;8.348799706;1168.000000;0.892293;0.983051
-2.230200052;-8.910300255;9.760700226;1168.000000;0.834346;0.940678
-4.056200027;-8.265999794;9.013799667;1168.000000;0.803228;0.987288
-1.882200003;-9.009900093;9.214400291;1168.000000;0.480249;0.944915
-1.927199960;-7.954999924;8.313199997;1168.000000;0.634591;0.970339
-2.684600115;-7.031799793;8.271100044;1168.000000;1.027510;0.966102
-2.048399925;-7.798699856;8.402700424;1168.000000;0.736881;0.983051
-3.076100111;-8.951800346;9.169199944;1168.000000;0.684215;0.970339
-1.958600044;-8.484499931;10.005100250;1168.000000;1.270450;0.987288
-2.149499893;-8.405699730;9.031399727;1168.000000;0.414681;0.953390
-2.153599977;-8.335200310;8.069800377;1168.000000;0.180963;0.961864
-2.256700039;-9.159500122;9.740099907;1168.000000;0.783150;0.974576
-1.832000017;-8.419699669;8.181400299;1168.000000;0.488771;0.974576
-2.312000036;-8.249099731;8.913999557;1168.000000;0.450428;0.953390
-2.261600018;-8.600600243;8.933099747;1168.000000;0.180160;0.940678
-2.706399918;-8.259699821;9.494500160;1168.000000;0.874947;0.957627
-2.684099913;-7.660200119;8.736900330;1168.000000;0.614358;0.978814
-2.036499977;-9.196299553;9.691100121;1168.000000;0.772147;0.987288
-2.566499949;-7.327700138;8.209600449;1168.000000;0.867707;0.961864
-2.008899927;-8.501099586;9.796999931;1168.000000;1.064531;0.970339
-3.988600016;-8.386899948;8.913999557;1168.000000;0.640533;0.991525
-2.302500010;-8.447099686;9.207099915;1168.000000;0.468141;0.987288
-2.358000040;-9.072400093;8.144399643;1168.000000;0.014730;0.957627
-3.836400032;-8.686699867;8.484999657;1168.000000;0.106663;0.961864
-3.130399942;-9.236900330;9.120400429;1168.000000;0.739253;0.974576
-2.609299898;-8.397299767;9.952799797;1168.000000;1.204465;0.970339
-2.967200041;-8.499500275;9.986900330;1168.000000;1.332208;0.991525
-3.489200115;-9.378800392;9.349499702;1168.000000;0.761459;0.983051
-2.157299995;-7.727700233;8.352199554;1168.000000;0.727913;0.974576
-3.142699957;-8.997400284;9.309000015;1168.000000;0.831642;0.987288
-3.223200083;-9.793299675;8.106800079;1168.000000;0.970448;0.966102
-2.146800041;-7.610199928;8.380299568;1168.000000;0.837963;0.978814
-3.276299953;-7.329699993;8.130499840;1168.000000;0.911086;0.966102
-2.221600056;-8.962800026;9.906000137;1168.000000;0.964774;0.957627
-4.132400036;-8.407299995;8.565500259;1168.000000;0.460360;0.953390
-2.290600061;-7.212399960;8.168399811;1168.000000;0.977185;0.991525
-3.344300032;-9.579199791;8.062899590;1168.000000;0.741369;0.987288
-3.138000011;-8.649100304;9.473299980;1168.000000;0.966009;0.991525
-2.145100117;-9.156900406;8.311400414;1168.000000;0.004991;0.983051
-2.731199980;-8.114899635;9.345399857;1168.000000;0.766904;0.966102
-1.829599977;-8.965299606;10.073900223;1168.000000;1.211358;0.974576
-3.246299982;-7.712299824;8.105199814;1168.000000;0.786864;0.983051
-3.550699949;-8.479700089;8.684399605;1168.000000;0.493443;0.970339
-2.230700016;-9.154000282;9.006799698;1168.000000;0.065872;0.949153
-2.316499949;-8.307600021;8.809300423;1168.000000;0.378156;0.936441
-2.743799925;-8.721300125;10.012499809;1168.000000;1.227960;1.000000
-2.848599911;-8.404600143;9.011199951;1168.000000;0.446112;0.949153
-4.099699974;-8.465600014;8.888099670;1168.000000;0.613988;0.983051
-1.962700009;-8.940099716;9.237000465;1168.000000;0.457178;0.974576
-2.972199917;-7.619900227;8.918199539;1168.000000;0.677221;0.983051
-2.304199934;-8.795100212;10.029600143;1168.000000;1.124582;0.983051
-2.270499945;-7.886000156;8.237899780;1168.000000;0.523283;0.978814
-2.786099911;-9.159000397;9.663499832;1168.000000;0.873998;0.978814
-3.566800117;-7.968599796;8.974300385;1168.000000;0.791306;0.987288
-1.650500059;-8.878299713;8.235199928;1168.000000;0.366074;0.966102
-2.332999945;-7.536499977;8.092000008;1168.000000;0.770400;0.970339
-2.773200035;-8.977899551;9.359199524;1168.000000;0.662018;0.944915
-2.219399929;-9.123000145;8.194600105;1168.000000;0.038285;0.966102
-1.933699965;-8.796600342;9.837900162;1168.000000;1.000246;0.974576
-1.624199986;-8.907699585;9.712900162;1168.000000;1.018301;0.978814
-3.032999992;-7.865099907;9.356200218;1168.000000;0.836919;0.978814
-2.863699913;-8.595299721;8.832799911;1168.000000;0.428087;0.961864
-2.878900051;-7.398799896;8.938799858;1168.000000;0.884633;0.991525
-3.100600004;-7.502500057;8.672400475;1168.000000;0.743330;0.978814
-2.384299994;-8.644599915;9.618200302;1168.000000;0.810295;0.966102
-2.634999990;-7.383800030;8.527299881;1168.000000;0.878025;0.978814
-3.698600054;-8.489700317;8.744799614;1168.000000;0.457555;0.987288
-2.451699972;-7.485099792;8.365500450;1168.000000;0.883510;0.970339
-1.873200059;-8.951000214;9.300999641;1168.000000;0.554636;0.970339
-2.750099897;-9.306400299;9.441800117;1168.000000;0.701298;0.983051
-1.617699981;-8.476099968;9.271100044;1168.000000;0.898106;0.987288
-2.276799917;-8.529899597;9.677300453;1168.000000;0.885964;0.940678
-1.417899966;-8.550200462;8.082599640;1168.000000;0.701655;0.974576
-2.584199905;-8.130200386;9.508500099;1168.000000;0.920749;0.970339
-4.122499943;-8.370300293;8.926699638;1168.000000;0.698892;0.987288
-2.092700005;-8.262200356;8.935899734;1168.000000;0.515171;0.953390
-2.000299931;-8.765199661;9.493599892;1168.000000;0.703334;0.978814
-3.081700087;-8.622500420;8.948900223;1168.000000;0.551367;0.961864
-2.180200100;-8.384699821;10.014900208;1168.000000;1.255823;0.966102
-1.953600049;-8.833900452;9.206800461;1168.000000;0.500905;0.940678
-1.808899999;-8.642600060;9.170999527;1168.000000;0.659952;0.944915
-2.517400026;-7.465799809;8.458200455;1168.000000;0.851380;0.949153
-2.861099958;-8.551199913;9.192399979;1168.000000;0.631524;0.983051
-2.629899979;-9.520000458;9.083399773;1168.000000;0.535371;0.966102
-1.828400016;-8.519800186;9.238300323;1168.000000;0.702682;0.957627
-2.839099884;-8.182399750;9.451899529;1168.000000;0.848491;0.987288
-1.948600054;-8.407199860;9.673800468;1168.000000;0.997403;0.970339
-1.689700007;-8.639300346;8.950200081;1168.000000;0.684058;0.970339
-2.476700068;-8.755599976;10.071200371;1168.000000;1.194064;0.995763
-1.790400028;-7.953599930;8.248999596;1168.000000;0.682853;0.957627
-2.766799927;-8.926600456;9.511599541;1168.000000;0.772605;0.983051
-2.472800016;-9.519100189;9.183600426;1168.000000;0.486752;0.966102
-3.693500042;-7.968599796;8.933199883;1168.000000;0.883015;0.991525
-2.511199951;-8.806400299;8.102999687;1168.000000;0.044724;0.970339
-2.109299898;-8.571900368;8.902199745;1168.000000;0.288697;0.957627
-1.922199965;-8.704400063;9.352800369;1168.000000;0.678225;0.974576
-3.203799963;-9.350399971;8.568799973;1168.000000;0.553724;0.983051
-4.249700069;-8.232500076;8.962699890;1168.000000;0.854867;0.995763
-2.839799881;-9.111399651;9.411299706;1168.000000;0.727425;0.970339
-2.202199936;-8.802200317;9.686900139;1168.000000;0.803598;0.957627
-2.400599957;-8.311699867;9.088100433;1168.000000;0.468609;0.961864
-2.218100071;-9.148799896;9.503999710;1168.000000;0.549088;0.974576
-2.435899973;-8.756299973;8.611599922;1168.000000;0.018288;0.966102
-1.835600019;-8.488400459;8.074399948;1168.000000;0.446240;0.957627
-1.811400056;-8.906800270;9.862899780;1168.000000;1.039293;0.961864
-1.855999947;-8.647999763;9.759799957;1168.000000;1.024306;0.957627
-2.129899979;-8.050800323;8.053500175;1168.000000;0.313961;0.966102
-2.406300068;-7.471499920;8.259400368;1168.000000;0.895647;0.978814
-1.763100028;-8.560799599;8.040900230;1168.000000;0.515597;0.966102
-2.368099928;-8.438599586;9.632800102;1168.000000;0.860179;0.978814
-3.830300093;-8.350299835;8.926199913;1168.000000;0.658420;0.987288
-2.797600031;-8.176600456;9.160499573;1168.000000;0.566416;0.966102
-3.078099966;-8.692899704;9.639300346;1168.000000;1.058051;0.987288
-3.226900101;-9.464400291;8.610099792;1168.000000;0.586568;0.983051
-1.896900058;-8.936900139;9.918700218;1168.000000;1.049126;0.974576
-2.955199957;-8.488300323;8.977000237;1168.000000;0.456134;0.966102
-1.665599942;-8.282500267;8.281399727;1168.000000;0.688780;0.970339
-2.518199921;-8.619199753;9.743200302;1168.000000;0.948574;0.974576
-1.720999956;-8.065999985;8.293499947;1168.000000;0.714973;0.961864
-2.012500048;-7.911200047;8.376199722;1168.000000;0.662385;0.978814
-2.006000042;-8.748100281;9.723500252;1168.000000;0.896586;0.961864
-2.476399899;-9.038999557;9.225000381;1168.000000;0.351237;0.978814
-1.770300031;-8.296099663;8.065999985;1168.000000;0.500717;0.961864
-1.954800010;-8.355099678;9.379199982;1168.000000;0.774038;0.978814
-2.652699947;-9.078399658;9.382499695;1168.000000;0.573948;0.970339
-2.207000017;-8.357500076;9.144800186;1168.000000;0.494611;0.966102
-4.126500130;-8.284399986;8.284700394;1168.000000;0.528394;0.978814
-3.092999935;-9.141500473;9.112000465;1168.000000;0.712109;0.966102
-3.569799900;-9.013099670;9.118599892;1168.000000;0.485848;0.978814
-3.051000118;-9.209899902;9.542099953;1168.000000;0.976659;0.991525
-3.184000015;-9.708999634;8.339300156;1168.000000;0.845748;0.974576
-2.921999931;-7.520699978;8.532199860;1168.000000;0.700369;0.983051
-2.732300043;-8.589400291;9.582599640;1168.000000;0.858235;0.987288
-2.087100029;-8.685099602;9.943099976;1168.000000;1.097676;0.987288
-1.689599991;-8.950799942;9.223199844;1168.000000;0.662804;0.974576
-3.077899933;-8.166799545;9.354599953;1168.000000;0.767281;0.978814
-3.854300022;-7.960700035;8.823399544;1168.000000;0.885105;0.966102
-2.613100052;-8.243399620;9.622200012;1168.000000;0.958524;0.983051
-2.207200050;-8.504599571;9.190500259;1168.000000;0.449371;0.970339
-2.929500103;-8.294300079;8.997900009;1168.000000;0.398281;0.944915
-3.462800026;-8.438400269;8.774999619;1168.000000;0.616507;0.987288
-2.631900072;-8.596300125;10.237899780;1168.000000;1.434930;1.000000
-2.767899990;-6.982399940;8.321200371;1168.000000;1.091908;0.983051
-2.503299952;-8.172400475;9.591899872;1168.000000;0.947624;0.970339
-2.786299944;-9.380499840;9.574799538;1168.000000;0.839603;0.995763
-1.812899947;-9.036499977;8.860199928;1168.000000;0.434244;0.944915
-2.625400066;-8.948699951;9.614700317;1168.000000;0.769998;0.978814
-2.681099892;-8.820799828;9.117699623;1168.000000;0.402755;0.983051
-1.968400002;-7.926799774;8.206299782;1168.000000;0.561882;0.974576
-2.699100018;-8.401000023;9.028599739;1168.000000;0.481914;0.927966
-2.377599955;-7.869299889;8.157600403;1168.000000;0.497429;0.970339
-2.946300030;-8.320899963;9.126799583;1168.000000;0.530618;0.936441
-2.332600117;-8.640600204;9.713800430;1168.000000;0.904604;0.970339
-2.778300047;-8.597000122;9.445699692;1168.000000;0.759283;0.987288
-2.450099945;-9.498200417;9.364700317;1168.000000;0.572638;0.970339
-2.108000040;-8.416199684;9.509300232;1168.000000;0.791713;0.974576
-1.644600034;-8.268799782;8.058899879;1168.000000;0.621574;0.974576
-2.831700087;-7.746600151;8.557700157;1168.000000;0.478793;0.978814
-1.719699979;-8.539199829;8.157299995;1168.000000;0.592198;0.983051
-2.598000050;-9.131500244;9.041899681;1168.000000;0.323444;0.978814
-1.655900002;-8.550600052;8.048899651;1168.000000;0.613007;0.957627
-2.151799917;-8.243499756;8.129500389;1168.000000;0.259864;0.940678
-2.757200003;-9.008199692;9.694100380;1168.000000;0.891973;0.974576
-2.248399973;-9.071399689;9.269000053;1168.000000;0.318154;0.961864
-2.392999887;-8.953399658;9.813500404;1168.000000;0.883358;0.974576
-2.024899960;-7.834000111;8.101699829;1168.000000;0.550321;0.944915
-2.551300049;-7.577499866;8.429900169;1168.000000;0.743201;0.949153
-2.775899887;-9.456800461;9.376099586;1168.000000;0.728678;0.974576
-1.917700052;-8.545700073;8.066200256;1168.000000;0.381469;0.961864
-2.866300106;-7.879600048;9.364600182;1168.000000;0.830920;0.991525
-4.035999775;-8.353099823;8.803400040;1168.000000;0.588272;0.983051
-2.332400084;-8.679800034;9.937800407;1168.000000;1.081771;0.987288
-1.987499952;-7.680200100;8.329299927;1168.000000;0.794604;0.966102
-2.126100063;-7.717000008;8.205400467;1168.000000;0.659860;0.978814
-2.178999901;-8.751099586;9.925999641;1168.000000;1.044877;0.983051
-2.113500118;-8.310199738;8.216400146;1168.000000;0.331254;0.957627
-2.139199972;-8.807700157;8.977199554;1168.000000;0.301386;0.974576
-2.359299898;-8.460700035;9.493800163;1168.000000;0.720938;0.961864
-2.659399986;-8.268099785;9.720000267;1168.000000;1.044091;0.966102
-3.499599934;-8.903599739;9.110699654;1168.000000;0.533870;0.974576
-3.045599937;-8.313799858;9.148099899;1168.000000;0.565198;0.974576
-2.391700029;-8.165399551;9.578599930;1168.000000;0.930086;0.970339
-2.987499952;-8.379699707;9.317500114;1168.000000;0.732189;0.974576
-1.849200010;-8.364500046;8.081500053;1168.000000;0.426122;0.966102
-3.049799919;-7.580500126;9.075900078;1168.000000;0.803539;0.991525
-2.312999964;-7.503900051;8.318599701;1168.000000;0.884972;0.978814
-2.533699989;-8.590700150;9.905699730;1168.000000;1.113403;0.974576
-2.704900026;-7.846199989;8.101400375;1168.000000;0.599295;0.974576
-2.964999914;-8.081999779;9.358699799;1168.000000;0.765549;0.966102
-1.928099990;-8.449000359;8.101400375;1168.000000;0.369647;0.974576
-2.629100084;-7.509699821;8.123000145;1168.000000;0.734578;0.949153
-3.696000099;-9.000300407;8.809599876;1168.000000;0.182223;0.978814
-1.700600028;-8.176600456;8.305600166;1168.000000;0.697000;0.987288
-3.570699930;-8.430999756;8.816599846;1168.000000;0.594808;0.987288
-2.768899918;-8.471899986;9.977600098;1168.000000;1.252811;0.983051
-1.643700004;-8.744899750;9.855500221;1168.000000;1.160924;0.987288
-2.961699963;-7.866499901;9.465999603;1168.000000;0.929387;0.978814
-2.869400024;-7.312699795;8.783900261;1168.000000;0.922952;0.970339
-2.568599939;-8.490900040;10.002799988;1168.000000;1.226514;0.987288
-2.269599915;-7.271200180;8.510299683;1168.000000;1.135637;0.974576
-2.764699936;-8.595999718;9.988800049;1168.000000;1.246478;0.983051
-2.134799957;-8.468799591;9.750800133;1168.000000;0.992294;0.978814
-2.463399887;-8.766400337;8.224800110;1168.000000;0.090882;0.978814
-3.221800089;-9.065600395;9.103300095;1168.000000;0.651000;0.961864
-2.293499947;-9.097900391;8.798199654;1168.000000;0.008598;0.974576
-1.808500051;-8.601900101;9.900899887;1168.000000;1.176361;0.987288
-3.097300053;-9.067799568;9.252499580;1168.000000;0.775548;0.978814
-2.988600016;-7.738900185;9.149399757;1168.000000;0.727865;0.983051
-1.478899956;-8.731499672;9.100999832;1168.000000;0.897627;0.983051
-2.722300053;-9.385100365;9.122300148;1168.000000;0.533864;0.970339
-3.415899992;-8.884799957;9.179699898;1168.000000;0.633150;0.991525
-3.049799919;-8.968600273;9.067799568;1168.000000;0.606190;0.966102
-2.825700045;-9.054300308;9.625800133;1168.000000;0.872216;1.000000
-3.019099951;-8.310799599;9.898099899;1168.000000;1.298537;0.991525
-3.125799894;-7.462100029;8.565299988;1168.000000;0.787202;0.987288
-2.172399998;-8.299200058;9.777000427;1168.000000;1.059259;0.966102
-2.267199993;-8.727100372;10.147600174;1168.000000;1.257351;0.978814
-2.730799913;-7.575600147;8.114199638;1168.000000;0.708128;0.970339
-1.603800058;-8.808500290;8.473099709;1168.000000;0.563265;0.987288
-1.834800005;-8.322600365;10.096099854;1168.000000;1.436779;0.995763
-2.024100065;-8.824099541;9.611700058;1168.000000;0.763675;0.961864
-2.953200102;-7.843200207;9.265299797;1168.000000;0.758636;0.991525
-2.451200008;-7.673200130;8.560099602;1168.000000;0.700260;0.991525
-2.223200083;-9.080400467;9.688400269;1168.000000;0.734199;0.970339
-2.457200050;-8.651200294;10.096699715;1168.000000;1.251068;0.987288
-2.412899971;-8.534199715;9.854599953;1168.000000;1.057683;0.949153
-3.024100065;-9.260999680;8.883099556;1168.000000;0.581752;0.987288
-2.584500074;-9.208499908;9.542599678;1168.000000;0.667620;0.987288
-1.985000014;-8.403400421;9.464799881;1168.000000;0.806659;0.957627
-2.152899981;-8.426600456;9.869700432;1168.000000;1.111328;0.966102
-1.719300032;-8.452699661;9.107799530;1168.000000;0.742726;0.961864
-2.860699892;-8.076199532;9.269499779;1168.000000;0.679242;0.953390
-3.870699883;-8.260999680;8.966099739;1168.000000;0.744013;0.983051
-2.292299986;-8.504500389;9.304200172;1168.000000;0.531802;0.949153
-2.159100056;-7.499599934;8.332900047;1168.000000;0.902632;0.987288
-1.546800017;-8.082099915;8.337699890;1168.000000;0.865217;0.991525
-1.633200049;-8.056300163;8.166999817;1168.000000;0.729414;0.983051
-1.677600026;-8.041199684;8.392000198;1168.000000;0.811257;0.995763
-2.528599977;-6.828599930;8.129099846;1168.000000;1.072237;0.974576
-2.344899893;-7.003099918;8.168299675;1168.000000;1.049934;0.987288
-1.809000015;-7.703599930;8.075799942;1168.000000;0.760537;0.970339
-2.616800070;-7.473700047;7.963600159;1168.000000;0.589360;0.944915
-2.685600042;-9.452899933;7.398600101;1168.000000;0.546517;0.983051
-3.481499910;-7.899700165;6.845799923;1168.000000;0.273439;0.978814
-2.395400047;-7.276199818;7.197899818;1168.000000;0.529338;0.966102
-2.414400101;-7.498300076;7.936500072;1168.000000;0.648766;0.936441
-2.881799936;-7.879300117;7.816699982;1168.000000;0.397114;0.970339
-2.223599911;-7.753699780;6.943099976;1168.000000;0.396386;0.983051
-3.480499983;-7.845399857;7.031499863;1168.000000;0.293478;0.966102
-1.691200018;-8.342100143;7.842999935;1168.000000;0.548907;0.966102
-2.475399971;-7.638599873;6.935400009;1168.000000;0.301226;0.978814
-3.549299955;-8.227800369;7.432700157;1168.000000;0.645789;0.953390
-3.401900053;-8.171699524;7.797100067;1168.000000;0.744300;0.991525
-2.676800013;-7.635499954;7.944600105;1168.000000;0.549537;0.940678
-2.087300062;-7.835599899;7.148700237;1168.000000;0.513157;0.974576
-2.390100002;-9.013099670;7.142199993;1168.000000;0.171770;0.978814
-3.183900118;-8.696399689;7.567599773;1168.000000;0.654267;0.983051
-2.606800079;-7.082499981;7.742700100;1168.000000;0.625124;0.953390
-2.919399977;-8.060199738;7.760399818;1168.000000;0.311110;0.983051
-2.376800060;-8.933799744;7.244200230;1168.000000;0.123529;0.978814
-2.980700016;-8.123200417;7.621300220;1168.000000;0.285965;0.961864
-2.722399950;-9.575599670;7.521200180;1168.000000;0.666265;0.978814
-2.818099976;-8.168299675;7.769100189;1168.000000;0.268187;0.974576
-2.475800037;-7.436500072;7.993299961;1168.000000;0.675928;0.953390
-3.056799889;-7.996300220;6.513400078;1168.000000;0.195734;0.966102
-2.677200079;-8.359199524;6.837200165;1168.000000;0.052630;0.961864
-3.573199987;-8.202799797;7.597300053;1168.000000;0.758565;0.970339
-2.467700005;-7.128699780;7.784999847;1168.000000;0.667020;0.961864
-2.526900053;-7.559400082;7.785099983;1168.000000;0.455526;0.944915
-2.588900089;-8.279100418;6.744699955;1168.000000;0.197222;0.978814
-2.496599913;-8.949700356;7.394599915;1168.000000;0.089145;0.966102
-2.663700104;-8.430100441;7.743500233;1168.000000;0.336794;0.953390
-2.125499964;-8.287799835;7.400700092;1168.000000;0.030812;0.978814
-1.909999967;-8.643600464;7.826900005;1168.000000;0.280016;0.970339
-3.644599915;-8.247400284;7.245900154;1168.000000;0.508675;0.966102
-2.711800098;-8.247099876;6.840600014;1168.000000;0.128709;0.974576
-1.511399984;-8.435400009;7.859700203;1168.000000;0.713075;0.970339
-2.384999990;-7.542600155;6.915400028;1168.000000;0.288830;0.966102
-2.233400106;-9.122599602;7.139100075;1168.000000;0.165059;0.983051
-2.349699974;-9.150400162;7.187900066;1168.000000;0.269194;0.978814
-3.441499949;-7.484600067;7.343299866;1168.000000;0.515982;0.970339
-2.576299906;-7.288400173;7.664500237;1168.000000;0.439715;0.970339
-3.302799940;-7.489600182;7.383900166;1168.000000;0.453768;0.991525
-3.063100100;-8.022100449;7.670899868;1168.000000;0.386816;0.961864
-2.621799946;-6.909800053;7.462999821;1168.000000;0.691820;0.966102
-2.602099895;-6.978499889;7.718599796;1168.000000;0.700948;0.953390
-3.451499939;-8.293199539;7.604899883;1168.000000;0.748250;0.978814
-3.286799908;-9.668999672;7.886300087;1168.000000;0.866898;0.978814
-3.759999990;-8.459400177;7.678599834;1168.000000;0.600517;0.978814
-2.674099922;-8.406599998;7.594399929;1168.000000;0.278512;0.957627
-1.968999982;-8.880100250;7.404300213;1168.000000;0.304580;0.957627
-2.826999903;-9.438099861;7.391399860;1168.000000;0.596718;0.983051
-2.162899971;-7.546700001;7.109499931;1168.000000;0.542809;0.961864
-3.603100061;-8.063099861;7.669499874;1168.000000;0.782265;0.983051
-3.009500027;-7.415500164;8.028599739;1168.000000;0.681608;0.966102
-3.750699997;-8.223899841;7.356999874;1168.000000;0.515534;0.949153
-3.432499886;-8.246399879;7.395500183;1168.000000;0.573245;0.970339
-2.559099913;-7.521100044;7.694099903;1168.000000;0.367260;0.957627
-3.703500032;-8.235699654;7.033899784;1168.000000;0.371342;0.957627
-2.581099987;-6.820700169;7.813700199;1168.000000;0.884530;0.957627
-3.997900009;-8.164899826;7.342400074;1168.000000;0.437099;0.978814
-2.072999954;-8.811400414;7.774899960;1168.000000;0.063920;0.974576
-1.488700032;-8.602000237;7.883100033;1168.000000;0.651474;0.974576
-2.518100023;-7.198900223;7.862599850;1168.000000;0.649500;0.957627
-1.835299969;-8.742799759;7.849599838;1168.000000;0.299504;0.949153
-2.201400042;-7.387899876;7.144499779;1168.000000;0.587759;0.974576
-3.026999950;-7.765399933;7.817500114;1168.000000;0.512060;0.978814
-2.526200056;-7.940899849;6.676700115;1168.000000;0.314880;0.978814
-3.706000090;-8.176699638;7.532199860;1168.000000;0.692110;0.957627
-2.880700111;-8.307200432;7.622799873;1168.000000;0.267999;0.966102
-2.545000076;-7.665599823;8.002699852;1168.000000;0.629661;0.961864
