branch_ID;branch_order;segment_ID;parent_segment_ID;growth_volume;growth_length;detection;improvement;startX;startY;startZ;endX;endY;endZ;radius;length;species;ID;length_to_leave; inverse_branch_order; length_of_segment;branch_order_cum
-1;0;8;7;0.503435;147.115;spherefollowing;RANSAC;7.96713;3.04119;8.79551;8.07932;3.10885;8.88608;0.132973;0.159273;unknown;16-02 s1 tr-km2 trunk.asc;11.8955;4;0.419614;246
-1;0;8;7;0.494588;146.955;spherefollowing;NO;8.09818;3.10838;8.86875;8.29463;2.95682;8.94757;0.101979;0.260341;unknown;16-02 s1 tr-km2 trunk.asc;11.7022;4;0.419614;246
-1;0;9;8;0.236677;73.8515;taper;RANSAC;8.09818;3.10838;8.86875;8.1792;3.19437;9.07539;0.101979;0.238025;unknown;16-02 s1 tr-km2 trunk.asc;9.75694;4;1.52091;124
-1;0;9;8;0.2289;73.6135;taper;RANSAC;8.1792;3.19437;9.07539;8.23345;3.22261;9.21131;0.101979;0.149047;unknown;16-02 s1 tr-km2 trunk.asc;9.56302;4;1.52091;124
-1;0;9;8;0.224031;73.4644;spherefollowing;RANSAC;8.23284;3.22185;9.21129;8.30124;3.24034;9.33618;0.106546;0.143585;unknown;16-02 s1 tr-km2 trunk.asc;9.41778;4;1.52091;124
-1;0;9;8;0.21891;73.3209;taper;RANSAC;8.30356;3.24257;9.334;8.36507;3.27038;9.48535;0.0954317;0.165717;unknown;16-02 s1 tr-km2 trunk.asc;9.2643;4;1.52091;124
-1;0;9;8;0.214169;73.1551;spherefollowing;RANSAC;8.36687;3.27323;9.48406;8.3968;3.29054;9.63044;0.0970232;0.150408;unknown;16-02 s1 tr-km2 trunk.asc;9.10707;4;1.52091;124
-1;0;9;8;0.209721;73.0047;spherefollowing;RANSAC;8.39482;3.2874;9.63092;8.43451;3.29761;9.77595;0.0970232;0.150715;unknown;16-02 s1 tr-km2 trunk.asc;8.95734;4;1.52091;124
-1;0;9;8;0.205263;72.854;spherefollowing;RANSAC;8.43584;3.2976;9.77604;8.49559;3.2949;9.93008;0.0979196;0.165243;unknown;16-02 s1 tr-km2 trunk.asc;8.7985;4;1.52091;124
-1;0;9;8;0.200286;72.6888;spherefollowing;RANSAC;8.49248;3.29484;9.93308;8.56244;3.3;10.0758;0.0970232;0.15899;unknown;16-02 s1 tr-km2 trunk.asc;8.63496;4;1.52091;124
